flag_row,repository,project,antipattern,relative_path,line_from,line_to,source_role,source_sha256,source_file_exists,in_source_manifest,source_frame_status,span_in_bounds,fragment_alignment,fragment_found_in_source_file
6652,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/CriseEvenementRepository.java,758,758,application/query source,ca5af0d9b3a1678d49e56e0c7922a9ef589f3d9bf656cd62a51ce0e3a91f4405,true,true,src,true,trimmed_exact,true
6653,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/CriseEvenementRepository.java,591,591,application/query source,ca5af0d9b3a1678d49e56e0c7922a9ef589f3d9bf656cd62a51ce0e3a91f4405,true,true,src,true,trimmed_exact,true
6654,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/CriseEvenementRepository.java,826,826,application/query source,ca5af0d9b3a1678d49e56e0c7922a9ef589f3d9bf656cd62a51ce0e3a91f4405,true,true,src,true,mismatch,true
6655,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/CriseRepository.java,148,149,application/query source,6754635c015bdcb2f0aa6d33eb0eacf41497e7b50bd3f60fc25fd5684edbb286,true,true,src,true,source_span_within_archived_fragment,true
6656,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/CriseRepository.java,225,226,application/query source,6754635c015bdcb2f0aa6d33eb0eacf41497e7b50bd3f60fc25fd5684edbb286,true,true,src,true,source_span_within_archived_fragment,true
6657,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/CriseRepository.java,239,240,application/query source,6754635c015bdcb2f0aa6d33eb0eacf41497e7b50bd3f60fc25fd5684edbb286,true,true,src,true,source_span_within_archived_fragment,true
6658,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/CriseRepository.java,254,255,application/query source,6754635c015bdcb2f0aa6d33eb0eacf41497e7b50bd3f60fc25fd5684edbb286,true,true,src,true,source_span_within_archived_fragment,true
6659,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/CriseRepository.java,265,266,application/query source,6754635c015bdcb2f0aa6d33eb0eacf41497e7b50bd3f60fc25fd5684edbb286,true,true,src,true,source_span_within_archived_fragment,true
6660,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/CriseRepository.java,286,287,application/query source,6754635c015bdcb2f0aa6d33eb0eacf41497e7b50bd3f60fc25fd5684edbb286,true,true,src,true,source_span_within_archived_fragment,true
6661,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/CriseRepository.java,304,305,application/query source,6754635c015bdcb2f0aa6d33eb0eacf41497e7b50bd3f60fc25fd5684edbb286,true,true,src,true,source_span_within_archived_fragment,true
6662,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/CriseRepository.java,353,354,application/query source,6754635c015bdcb2f0aa6d33eb0eacf41497e7b50bd3f60fc25fd5684edbb286,true,true,src,true,source_span_within_archived_fragment,true
6663,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/CriseRepository.java,359,360,application/query source,6754635c015bdcb2f0aa6d33eb0eacf41497e7b50bd3f60fc25fd5684edbb286,true,true,src,true,mismatch,true
6664,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/CriseRepository.java,499,500,application/query source,6754635c015bdcb2f0aa6d33eb0eacf41497e7b50bd3f60fc25fd5684edbb286,true,true,src,true,source_span_within_archived_fragment,true
6665,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/CriseRepository.java,508,509,application/query source,6754635c015bdcb2f0aa6d33eb0eacf41497e7b50bd3f60fc25fd5684edbb286,true,true,src,true,source_span_within_archived_fragment,true
6666,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/CriseRepository.java,576,577,application/query source,6754635c015bdcb2f0aa6d33eb0eacf41497e7b50bd3f60fc25fd5684edbb286,true,true,src,true,source_span_within_archived_fragment,true
6667,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/CriseRepository.java,699,700,application/query source,6754635c015bdcb2f0aa6d33eb0eacf41497e7b50bd3f60fc25fd5684edbb286,true,true,src,true,source_span_within_archived_fragment,true
6668,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/CriseRepository.java,711,712,application/query source,6754635c015bdcb2f0aa6d33eb0eacf41497e7b50bd3f60fc25fd5684edbb286,true,true,src,true,source_span_within_archived_fragment,true
6669,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/CriseRepository.java,771,772,application/query source,6754635c015bdcb2f0aa6d33eb0eacf41497e7b50bd3f60fc25fd5684edbb286,true,true,src,true,source_span_within_archived_fragment,true
6670,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/DocumentRepository.java,31,31,application/query source,ac0671e07efad6e4bae1f268b698504681ffc55a6d7f4b8c2327b0b943de7f19,true,true,src,true,trimmed_exact,true
6671,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/EtudeHydrantProjetRepository.java,70,70,application/query source,a1f3388cce196bff0dffe6693f646851522540bc5a06224face1bdd4de153a11,true,true,src,true,trimmed_exact,true
6672,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/EtudeHydrantProjetRepository.java,105,105,application/query source,a1f3388cce196bff0dffe6693f646851522540bc5a06224face1bdd4de153a11,true,true,src,true,trimmed_exact,true
6673,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/EtudeHydrantProjetRepository.java,115,115,application/query source,a1f3388cce196bff0dffe6693f646851522540bc5a06224face1bdd4de153a11,true,true,src,true,trimmed_exact,true
6674,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/ExportRepository.java,42,42,application/query source,486490eae93875c1b55c523f50fb8193d0b2cb726ea763064671d5d68e848352,true,true,src,true,trimmed_exact,true
6675,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/ExportRepository.java,52,52,application/query source,486490eae93875c1b55c523f50fb8193d0b2cb726ea763064671d5d68e848352,true,true,src,true,trimmed_exact,true
6676,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/ExportRepository.java,74,74,application/query source,486490eae93875c1b55c523f50fb8193d0b2cb726ea763064671d5d68e848352,true,true,src,true,trimmed_exact,true
6677,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/GestionnaireRepository.java,32,32,application/query source,f87831f1cbe98cb224699b6552bdab8f39764ee7885d7d36d33c39ef08c8c1bd,true,true,src,true,archived_fragment_within_span,true
6678,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/GestionnaireRepository.java,71,71,application/query source,f87831f1cbe98cb224699b6552bdab8f39764ee7885d7d36d33c39ef08c8c1bd,true,true,src,true,source_span_within_archived_fragment,true
6679,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/HydrantAspirationRepository.java,159,159,application/query source,1fc90600275a92bdc38ac6fe94cee9b906586d2737af059f48c1a7bec6ea8126,true,true,src,true,trimmed_exact,true
6680,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/HydrantIndispoTemporaireRepository.java,117,117,application/query source,c96a35844728b96fa42f6d194497020b6f066ecbf3be3894b5aeaeba4f84ea9d,true,true,src,true,trimmed_exact,true
6681,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/HydrantPenaRepository.java,150,150,application/query source,108c09e3da20cb863718a78d8f9051e99f55910ca3dd124841418bae00ae06a5,true,true,src,true,trimmed_exact,true
6682,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/HydrantPibiRepository.java,149,149,application/query source,3758a325ca85393ddb961cc29c586e60d5457b44fdf66b6af13f2e3e90cfd5e7,true,true,src,true,trimmed_exact,true
6683,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/HydrantPibiRepository.java,177,177,application/query source,3758a325ca85393ddb961cc29c586e60d5457b44fdf66b6af13f2e3e90cfd5e7,true,true,src,true,trimmed_exact,true
6684,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/HydrantRepository.java,637,637,application/query source,be8c3850b9186f0e926d985e40901fa054edeb4f7ec4002b0c4c8196f0585606,true,true,src,true,trimmed_exact,true
6685,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/HydrantRepository.java,723,723,application/query source,be8c3850b9186f0e926d985e40901fa054edeb4f7ec4002b0c4c8196f0585606,true,true,src,true,source_span_within_archived_fragment,true
6686,atolcd/sdis-remocra,atolcd_sdis-remocra,Poor Man's Search Engine,remocra/src/main/java/fr/sdis83/remocra/repository/HydrantRepository.java,494,494,application/query source,be8c3850b9186f0e926d985e40901fa054edeb4f7ec4002b0c4c8196f0585606,true,true,src,true,trimmed_exact,true
6687,atolcd/sdis-remocra,atolcd_sdis-remocra,Poor Man's Search Engine,remocra/src/main/java/fr/sdis83/remocra/repository/HydrantRepository.java,495,499,application/query source,be8c3850b9186f0e926d985e40901fa054edeb4f7ec4002b0c4c8196f0585606,true,true,src,true,archived_fragment_within_span,true
6688,atolcd/sdis-remocra,atolcd_sdis-remocra,Poor Man's Search Engine,remocra/src/main/java/fr/sdis83/remocra/repository/HydrantRepository.java,579,580,application/query source,be8c3850b9186f0e926d985e40901fa054edeb4f7ec4002b0c4c8196f0585606,true,true,src,true,trimmed_exact,true
6689,atolcd/sdis-remocra,atolcd_sdis-remocra,Poor Man's Search Engine,remocra/src/main/java/fr/sdis83/remocra/repository/HydrantRepository.java,587,592,application/query source,be8c3850b9186f0e926d985e40901fa054edeb4f7ec4002b0c4c8196f0585606,true,true,src,true,trimmed_exact,true
6690,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/HydrantVisiteRepository.java,177,177,application/query source,1e3a313b7f4c12b3e1f8b40004750df9fee9818581c5517bdd4a133d50b73637,true,true,src,true,trimmed_exact,true
6691,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/HydrantVisiteRepository.java,207,207,application/query source,1e3a313b7f4c12b3e1f8b40004750df9fee9818581c5517bdd4a133d50b73637,true,true,src,true,mismatch,true
6692,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/HydrantVisiteRepository.java,313,313,application/query source,1e3a313b7f4c12b3e1f8b40004750df9fee9818581c5517bdd4a133d50b73637,true,true,src,true,trimmed_exact,true
6693,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/HydrantVisiteRepository.java,336,336,application/query source,1e3a313b7f4c12b3e1f8b40004750df9fee9818581c5517bdd4a133d50b73637,true,true,src,true,trimmed_exact,true
6694,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/HydrantVisiteRepository.java,416,416,application/query source,1e3a313b7f4c12b3e1f8b40004750df9fee9818581c5517bdd4a133d50b73637,true,true,src,true,trimmed_exact,true
6695,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/InterventionRepository.java,28,28,application/query source,2434cf860bd58dc21ef170817a29cfc360957b24c801531fe40728e4791e1355,true,true,src,true,archived_fragment_within_span,true
6696,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/InterventionRepository.java,40,40,application/query source,2434cf860bd58dc21ef170817a29cfc360957b24c801531fe40728e4791e1355,true,true,src,true,trimmed_exact,true
6697,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/InterventionRepository.java,53,53,application/query source,2434cf860bd58dc21ef170817a29cfc360957b24c801531fe40728e4791e1355,true,true,src,true,trimmed_exact,true
6698,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/NumeroUtilRepository.java,635,635,application/query source,ef6fcebaf8047d386cc2fd7e3dcc69a370bff37289c9e9ca4312ccc367b531bc,true,true,src,true,trimmed_exact,true
6699,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/NumeroUtilRepository.java,1279,1279,application/query source,ef6fcebaf8047d386cc2fd7e3dcc69a370bff37289c9e9ca4312ccc367b531bc,true,true,src,true,trimmed_exact,true
6700,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/NumeroUtilRepository.java,1286,1286,application/query source,ef6fcebaf8047d386cc2fd7e3dcc69a370bff37289c9e9ca4312ccc367b531bc,true,true,src,true,trimmed_exact,true
6701,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/OgcCoucheRepository.java,37,37,application/query source,21c503aa0221cc282d31ab1aa485b7b9b89785a0b879576291a3e8974db092c9,true,true,src,true,archived_fragment_within_span,true
6702,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/OgcCoucheRepository.java,49,49,application/query source,21c503aa0221cc282d31ab1aa485b7b9b89785a0b879576291a3e8974db092c9,true,true,src,true,trimmed_exact,true
6703,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/OgcServiceRepository.java,39,39,application/query source,2c442e3b2e529de3dd607a388604f67ef93264a7f6f7071a82e7299ec2f79e1d,true,true,src,true,archived_fragment_within_span,true
6704,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/OgcServiceRepository.java,43,43,application/query source,2c442e3b2e529de3dd607a388604f67ef93264a7f6f7071a82e7299ec2f79e1d,true,true,src,true,trimmed_exact,true
6705,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/OrganismeRepository.java,30,30,application/query source,55248aa772210a8fe567534a3a5b45aad5d42980d41b94bb33c2248f78f599ed,true,true,src,true,trimmed_exact,true
6706,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/ParamConfRepository.java,38,38,application/query source,1bfa97afe841dbe9d6448842a76f528880a7bd91ce84f4cdc899b170c3d0d533,true,true,src,true,trimmed_exact,true
6707,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/ParamConfRepository.java,51,51,application/query source,1bfa97afe841dbe9d6448842a76f528880a7bd91ce84f4cdc899b170c3d0d533,true,true,src,true,archived_fragment_within_span,true
6708,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/ParametreRepository.java,43,43,application/query source,bd7406e9c569f1b7be89151c91defbed6722d63235277e6ac3e32868f23db72c,true,true,src,true,archived_fragment_within_span,true
6709,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/ProcessusEtlModeleParametereRepository.java,33,33,application/query source,5b0e1776919e6b449a106d36840f5081f334084816b1e1d96bb9e62cc66f6771,true,true,src,true,trimmed_exact,true
6710,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/ProcessusEtlModeleParametereRepository.java,46,46,application/query source,5b0e1776919e6b449a106d36840f5081f334084816b1e1d96bb9e62cc66f6771,true,true,src,true,trimmed_exact,true
6711,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/ProcessusEtlModeleRepository.java,74,74,application/query source,0eee56e2f28b645066177f0bc7a7daa348b52f10be8171fe5c7ecb2e1e24b37a,true,true,src,true,trimmed_exact,true
6712,atolcd/sdis-remocra,atolcd_sdis-remocra,Poor Man's Search Engine,remocra/src/main/java/fr/sdis83/remocra/repository/ProcessusEtlModeleRepository.java,147,156,application/query source,0eee56e2f28b645066177f0bc7a7daa348b52f10be8171fe5c7ecb2e1e24b37a,true,true,src,true,whitespace_normalized_exact,true
6713,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/ProcessusEtlPlanificationRepository.java,72,72,application/query source,a62d647f1e17651e11b03580e604de902f1d6e744cb8112435bba06c0997da3f,true,true,src,true,trimmed_exact,true
6714,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/ProcessusEtlPlanificationRepository.java,115,115,application/query source,a62d647f1e17651e11b03580e604de902f1d6e744cb8112435bba06c0997da3f,true,true,src,true,trimmed_exact,true
6715,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/ProcessusEtlPlanificationRepository.java,235,235,application/query source,a62d647f1e17651e11b03580e604de902f1d6e744cb8112435bba06c0997da3f,true,true,src,true,trimmed_exact,true
6716,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/RepertoireLieuRepository.java,38,38,application/query source,4df864dd642d185f70e730a93d212daff8e5ca20467c3c2d95eda223d7826598,true,true,src,true,trimmed_exact,true
6717,atolcd/sdis-remocra,atolcd_sdis-remocra,Poor Man's Search Engine,remocra/src/main/java/fr/sdis83/remocra/repository/RepertoireLieuRepository.java,76,78,application/query source,4df864dd642d185f70e730a93d212daff8e5ca20467c3c2d95eda223d7826598,true,true,src,true,whitespace_normalized_exact,true
6718,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/RepertoireLieuRepository.java,105,105,application/query source,4df864dd642d185f70e730a93d212daff8e5ca20467c3c2d95eda223d7826598,true,true,src,true,trimmed_exact,true
6719,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/RequeteModeleParametereRepository.java,30,30,application/query source,6ed58e0a34aae0a550770dd1b67b8b1db221ee2b02df6ac274bbc29edd3f434e,true,true,src,true,trimmed_exact,true
6720,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/RequeteModeleParametereRepository.java,40,40,application/query source,6ed58e0a34aae0a550770dd1b67b8b1db221ee2b02df6ac274bbc29edd3f434e,true,true,src,true,trimmed_exact,true
6721,atolcd/sdis-remocra,atolcd_sdis-remocra,Poor Man's Search Engine,remocra/src/main/java/fr/sdis83/remocra/repository/RequeteModeleRepository.java,81,81,application/query source,115bbd0b1edd3eb1d1915e0ddf0c9a01223e95b001d1139259547488b0711917,true,true,src,true,trimmed_exact,true
6722,atolcd/sdis-remocra,atolcd_sdis-remocra,Implicit Columns,remocra/src/main/java/fr/sdis83/remocra/repository/RequeteModeleRepository.java,93,93,application/query source,115bbd0b1edd3eb1d1915e0ddf0c9a01223e95b001d1139259547488b0711917,true,true,src,true,trimmed_exact,true
